,Title,Company,Location,PostingDt,keywords,FullTime,ExperienceLevel,Education,Source,link,TotalSkills,vba,fundamentals,scripting,perl,fluent,previous,language5,sas,qlikview,ruby,statistica,googlesheet,python,mastery,object,43,rapidminer,regulated,spss,mode,pyspark,etls,alteryx,postgresql,gps,heuristic,java,spff,cassandra,scala,powerpoint2,marts,involving,vbscript,surveymonkey,numpy,coding,roadnet,xml,d3,json,querying,sharp,qualtrics,bayesian,relational,workings,pl,measures,scipy,pandas,seaborn,rdbms,luigi,docker,node,clojure,matplotlib,osx,db,structuring,conventions,lakes,nltk,matlap,shell,numerical,neo4j,scikit,toolkits,react,nosql,IsaDataScientist
0,job source = aje,job source = aje,job source = aje,job source = aje,,,,,,,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,data scientist,university of california - san francisco,"san francisco, ca",07/10/2018,"san,francisco,ca,582291535,full,time,regular,jpf02029,sf,entry,level,0,2,years,bachelors,degree,job,jpf02029,school,medicine,pathology,recruitment,period,open,date,july,9th,2018,last,review,date,saturday,dec,1,2018,11,59pm,pacific,time,applications,received,date,reviewed,search,committee,position,yet,filled,final,date,tuesday,jan,7,2020,11,59pm,pacific,time,applications,continue,accepted,date,received,review,date,considered,position,yet,filled,description,data,scientist,ucsf,immunoprofiler,initiative,hiring,motivated,data,scientists,interested,applying,developing,cutting,edge,machine,learning,analytics,imaging,high,dimensional,datasets,aim,discovering,yet,unknown,patterns,human,disease,proximal,goals,research,include,discovery,new,diagnostic,therapeutic,modalities,cancer,long,term,lessons,learned,also,likely,inform,diagnosis,treatment,multiple,diseases,immunoprofiler,immunoprofiler,org,large,dynamic,campus,wide,project,brings,together,experts,immunology,genomics,imaging,flow,cytometry,epidemiology,clinicians,data,scientists,incumbent,expected,highly,interactive,enjoys,adapting,existing,algorithms,seeks,develop,new,ones,collaboration,members,immunoprofiler,team,initiative,already,collected,rich,dataset,built,teams,motivated,collaborators,incumbent,join,successful,individuals,contribute,academic,publications,well,insights,alter,disease,treatment,patients,cancer,diseases,specialists,appointed,junior,rank,must,possess,baccalaureate,degree,equivalent,degree,rigorous,quantitative,technical,scientific,subject,math,statistics,computer,science,engineering,biology,related,field,one,years,recent,directly,related,work,experience,following,degree,completion,utilizing,techniques,methods,required,position,specialists,appointed,assistant,associate,rank,minimum,must,possess,master,degree,equivalent,degree,rigorous,quantitative,technical,scientific,subject,math,statistics,computer,science,engineering,biology,related,field,one,years,recent,directly,related,work,experience,following,degree,completion,utilizing,techniques,methods,required,position,specialists,appointed,full,rank,must,possess,terminal,degree,equivalent,degree,rigorous,quantitative,technical,scientific,subject,math,statistics,computer,science,engineering,biology,related,field,one,years,recent,directly,related,work,experience,following,degree,completion,utilizing,techniques,methods,required,position,one,years,experience,preferred,either,immunology,molecular,biology,screening,applicants,begin,immediately,continue,needed,throughout,recruitment,period,salary,rank,commensurate,applicants,experience,training,please,apply,online,https,aprecruit,ucsf,edu,apply,jpf02029,uc,san,francisco,seeks,candidates,whose,experience,teaching,research,community,service,prepared,contribute,commitment,diversity,excellence,university,california,equal,opportunity,affirmative,action,employer,qualified,applicants,receive,consideration,employment,without,regard,race,color,religion,sex,sexual,orientation,gender,identity,national,origin,disability,age,protected,veteran,status,job,location,san,francisco,ca,requirements,document,requirements,curriculum,vitae,recently,updated,c,v,cover,letter,statement,research,reference,requirements,2,required,contact,information,apply,data,scientist,log,portfolio,need,help,contact,hiring,department,university,california,san,francisco,equal,opportunity,affirmative,action,employer,right,equal,employment,opportunity,information,rights,see,eeo,law,supplement,university,california,san,francisco,committed,providing,reasonable,accommodations,applicants,disabilities,see,jeanne,clery,disclosure,campus,security,policy,campus,crime,statistics,act,annual,security,reports",Full Time,Entry Level (0 - 2 years),Bachelors Degree,AJE,http://www.americasjobexchange.com/job-detail/AJE-582291535?source=ws&key=89a885e4a04b2853ee3c8f7bddf06ce9,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,data scientist,boston consulting group,"san francisco, ca",08/02/2019,"san,francisco,ca,584514013,full,time,regular,data,scientist,san,francisco,08,mid,career,2,15,years,bachelors,degree,firm,profile,since,inception,1963,bcg,forefront,business,management,take,pride,seeing,ideas,successfully,implemented,many,deepest,client,relationships,companies,transformed,industries,tradition,transforming,businesses,industries,continues,motivate,us,today,bcg,gamma,bcg,gamma,combines,innovative,skills,computer,science,artificial,intelligence,statistics,machine,learning,deep,industry,expertise,bcg,gamma,team,comprised,world,class,data,scientists,business,consultants,specialize,use,advanced,analytics,get,breakthrough,business,results,teams,full,analytics,value,chain,end,end,framing,new,business,challenges,building,fact,bases,designing,innovative,algorithms,creating,scale,designing,tools,apps,training,colleagues,clients,new,solutions,bcg,gamma,chance,work,clients,every,bcg,region,every,industry,area,also,core,member,rapidly,growing,analytics,enterprise,bcg,constellation,teams,focused,driving,practical,results,bcg,clients,applying,leading,edge,analytics,approaches,data,technology,position,profile,looking,passionate,talented,data,scientist,join,rapidly,growing,team,role,chance,roll,sleeves,apply,data,science,methods,analytics,real,world,business,situations,across,variety,industries,successful,candidates,intellectually,curious,builders,biased,toward,action,scrappy,communicative,also,get,chance,travel,clients,new,york,paris,stockholm,peru,hellip,make,sure,passport,ready,go,comfortable,client,facing,role,ambition,lead,teams,distill,complex,results,processes,simple,clear,visualizations,able,explain,sophisticated,data,science,concepts,understandable,manner,love,building,things,comfortable,working,modern,development,tools,writing,code,collaboratively,bonus,points,software,development,devops,experience,significant,experience,applying,advanced,analytics,variety,business,situations,proven,ability,synthesize,complex,data,well,deep,understanding,modern,machine,learning,techniques,mathematical,underpinnings,able,translate,business,implications,clients,strong,project,management,skills,job,requirements,bachelor,degree,related,field,required,recent,phd,master,degree,computer,science,applied,mathematics,statistics,machine,learning,data,centric,disciplines,2,5,years,relevant,industry,work,experience,providing,advanced,analytics,solutions,strongly,preferred,consider,3,5,years,post,college,relevant,industry,experience,considered,place,advanced,degree,strong,record,extracurricular,activity,professional,accomplishment,leadership,additional,experience,core,analytic,methods,predictive,modeling,customer,segmentation,clustering,network,analysis,supply,chain,optimization,etc,fluency,least,one,scripting,language,e,g,python,r,work,environment,fast,paced,intellectually,intense,service,oriented,environment,position,located,either,boston,chicago,los,angeles,expect,40,75,time,spent,traveling,boston,consulting,group,equal,opportunity,employer,qualified,applicants,receive,consideration,employment,without,regard,race,color,age,religion,sex,sexual,orientation,gender,identity,expression,national,origin,disability,protected,veteran,status,characteristic,protected,federal,state,local,law,applicable,criminal,histories,considered,manner,consistent,applicable,state,local,laws",Full Time,Mid-Career (2 - 15 years),Bachelors Degree,AJE,http://www.americasjobexchange.com/job-detail/AJE-584514013?source=ws&key=89a885e4a04b2853ee3c8f7bddf06ce9,4,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,data scientist,clarivate analytics us llc,"san francisco, ca",08/13/2019,"san,francisco,ca,584578442,full,time,regular,jreq104874,entry,level,0,2,years,bachelors,degree,independent,owned,company,rich,heritage,bold,entrepreneurial,mission,excited,thought,helping,people,organizations,go,new,ideas,life,changing,innovations,faster,excited,consider,position,clarivate,markmonitor,part,clarivate,analytics,global,leader,enterprise,brand,protection,offers,comprehensive,solutions,services,safeguard,brands,reputation,revenue,online,risks,end,end,solutions,address,growing,threats,online,fraud,brand,abuse,unauthorized,channels,markmonitor,enables,secure,internet,businesses,customers,company,exclusive,access,data,combined,patented,real,time,prevention,detection,response,capabilities,provide,wide,ranging,protection,ever,changing,online,risks,faced,brands,today,markmonitor,looking,add,member,anti,fraud,security,operations,center,af,soc,team,security,operations,analyst,primary,responsibility,conduct,global,online,fraud,investigations,performing,high,level,analysis,online,phishing,sites,role,analysts,use,open,source,intelligence,tools,osint,internet,investigation,tools,investigate,alerts,anomalies,report,findings,determine,appropriate,action,remediation,ideal,candidate,detail,oriented,possesses,ability,communicate,technical,matters,clearly,effectively,internal,af,soc,team,members,well,external,3rd,parties,seeking,senior,level,data,scientist,join,team,senior,data,scientist,comfortable,working,agile,environment,attitude,work,well,cross,functional,environment,minimal,supervision,mentor,others,ideally,self,starter,quick,learner,great,team,player,major,responsibilities,researches,identifies,machine,learning,ml,natural,language,processing,nlp,methods,algorithms,solve,specific,problems,improve,user,experience,clarivate,data,websites,implements,methods,devises,appropriate,test,plans,validate,compare,different,approaches,identifies,new,applications,ml,nlp,context,clarivate,extensive,sets,content,data,explores,existing,data,insights,recommends,additional,sources,data,improvements,technical,professional,skills,competencies,4,43,years,professional,data,science,experience,excellent,understanding,ml,nlp,statistical,methodologies,excellent,programming,skills,java,scala,ability,test,ideas,adapt,methods,quickly,end,end,data,extraction,implementation,validation,experience,search,engines,classification,algorithms,recommendation,systems,relevance,evaluation,methodologies,education,background,bachelor,degree,computer,science,statistics,technology,engineering,strongly,preferred,equivalent,work,experience,multiple,years,proven,track,record,application,ml,nlp,global,business,rely,diversity,culture,thought,deliver,goals,policy,clarivate,provide,equal,employment,opportunity,eeo,persons,regardless,age,color,national,origin,citizenship,status,physical,mental,disability,race,religion,creed,gender,pregnancy,sex,sexual,orientation,gender,identity,expression,genetic,information,marital,status,status,regard,public,assistance,veteran,status,characteristic,protected,federal,state,local,law,addition,clarivate,provide,reasonable,accommodations,qualified,individuals,disabilities",Full Time,Entry Level (0 - 2 years),Bachelors Degree,AJE,http://www.americasjobexchange.com/job-detail/AJE-584578442?source=ws&key=89a885e4a04b2853ee3c8f7bddf06ce9,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4,data scientist,university of california - san francisco,"san francisco, ca",05/18/2019,"san,francisco,ca,584105024,full,time,regular,52360br,mid,career,2,15,years,bachelors,degree,data,scientist,uses,skills,seasoned,experienced,programming,professional,broad,understanding,computational,algorithms,systems,including,scale,novel,deep,learning,methods,across,multiple,groups,data,types,identifies,resolves,wide,range,issues,software,bugs,demonstrates,good,judgment,selecting,methods,techniques,obtaining,solutions,operates,independently,successful,applicant,work,principal,investigator,pi,rest,team,designing,testing,validating,algorithms,models,data,analysis,providing,data,visualization,analyzed,results,various,ongoing,machine,learning,deep,learning,projects,successful,applicant,use,professional,data,science,bioinformatics,concepts,assist,additional,analyses,needed,achieve,research,objectives,medicine,cardiology,arnaout,laboratory,arnaout,laboratory,studies,deep,machine,learning,biomedical,imaging,related,clinical,data,goals,decreasing,diagnostic,error,developing,scaling,novel,phenotypes,drive,precision,medicine,research,ucsf,top,10,medical,center,leader,cross,campus,efforts,mine,harmonize,analyze,multi,modal,clinical,data,university,california,15,million,patients,arnaout,laboratory,part,bakar,computational,health,sciences,institute,abovementioned,efforts,based,nationally,ranked,department,medicine,projects,focus,deep,learning,medical,imaging,collaborative,work,intra,inter,institutional,partners,touch,electronic,health,record,genetics,sources,data,ucsf,university,california,san,francisco,ucsf,leading,university,dedicated,promoting,health,worldwide,advanced,biomedical,research,graduate,level,education,life,sciences,health,professions,excellence,patient,care,campus,10,campus,uc,system,dedicated,exclusively,health,sciences,required,qualifications,bacheloru0027s,degree,biological,science,computational,programming,related,area,equivalent,experience,training,phd,data,science,computer,science,related,computational,field,three,years,equivalent,data,science,experience,masteru0027s,degree,bioengineering,computer,science,related,computational,field,thorough,knowledge,bioinformatics,methods,data,structures,thorough,knowledge,databases,working,knowledge,modern,biology,applicable,field,research,knowledge,application,data,security,concepts,fluency,python,working,knowledge,r,bioinformatics,pipelines,expertise,machine,learning,techniques,convolutional,neural,networks,recursive,neural,networks,lstms,random,forests,others,interest,applying,computational,analysis,life,sciences,data,demonstrate,high,integrity,professionalism,work,patient,data,hippa,compliant,morally,ethically,responsible,manner,team,player,interpersonal,skills,order,work,technical,non,technical,personnel,various,levels,organization,ability,communicate,technical,information,clear,concise,manner,self,motivated,able,learn,quickly,meet,deadlines,demonstrate,strong,organizational,problem,solving,skills,preferred,qualifications,industry,experience,data,science,specifically,cutting,edge,machine,learning,approaches,data,analysis,three,years,minimum,five,years,preferred,thorough,knowledge,applications,programming,web,development,working,project,management,skills,license,certification,n,equal,employment,opportunity,university,california,san,francisco,equal,opportunity,affirmative,action,employer,qualified,applicants,receive,consideration,employment,without,regard,race,color,religion,sex,sexual,orientation,gender,identity,national,origin,age,protected,veteran,disabled,status,genetic,information",Full Time,Mid-Career (2 - 15 years),Bachelors Degree,AJE,http://www.americasjobexchange.com/job-detail/AJE-584105024?source=ws&key=89a885e4a04b2853ee3c8f7bddf06ce9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5,senior product data scientist,docusign,"san francisco, ca",11/20/2018,"san,francisco,ca,583074911,full,time,regular,1445324,mid,career,2,15,years,bachelors,degree,product,program,management,san,francisco,agreement,employees,docusign,committed,building,trust,making,world,agree,able,employees,customers,communities,live,work,count,us,listen,honest,try,best,right,every,day,docusign,everything,equal,responsibility,ensure,every,team,member,equal,opportunity,succeed,heard,exchange,ideas,openly,build,lasting,relationships,work,life,best,able,feel,deep,pride,work,contribution,helps,us,make,world,better,found,loved,us,customers,world,live,team,product,program,management,teams,work,impactful,challenging,problems,software,industry,highly,collaborative,cross,border,group,operates,edge,engineering,business,helps,design,solutions,concept,launch,focusing,advocating,best,customers,work,closely,engineering,design,create,innovative,never,done,products,partner,sales,customer,success,marketing,finance,legal,security,teams,bring,product,market,position,join,high,performing,team,transforming,way,millions,businesses,individual,professionals,get,business,done,docusign,passionate,delighting,customers,growing,business,passionate,using,data,quantitative,qualitative,make,good,business,decisions,rapidly,changing,environment,seek,senior,level,product,data,scientist,professional,experience,leading,reporting,analytics,product,teams,part,docusign,product,insights,team,expert,product,data,scientists,researchers,partner,broader,product,development,organization,understand,support,product,initiatives,ensure,delivering,kpis,dive,data,providing,deep,analytics,derive,impactful,insights,position,individual,contributor,reporting,director,product,data,science,responsibilities,subject,matter,expert,driving,product,data,strategy,collaborate,internal,teams,data,capture,strategy,support,advanced,analysis,insights,define,kpis,manage,regular,reports,around,product,use,design,build,automated,dashboards,connect,data,internal,external,data,sources,visualizations,tools,allow,business,users,self,serve,website,data,needs,partner,product,teams,design,administer,analyze,results,b,multivariate,tests,deliver,quick,insights,ad,hoc,projects,analyses,necessary,act,sense,urgency,purpose,identify,resolve,roadblocks,reach,cross,functional,team,members,solicit,input,assist,appropriate,basic,qualifications,bs,degree,quantitative,fields,statistics,math,cs,economics,finance,preferred,8,years,professional,experience,data,science,analytics,role,4,years,experience,web,analytics,role,saas,cloud,industry,experienced,data,analytics,statistical,relevancy,best,practices,strong,sql,skills,hands,experience,following,pulling,data,external,sources,using,apis,join,data,disparate,data,systems,distilling,large,data,sets,actionable,insights,drive,business,value,preferred,qualifications,ability,present,data,visual,format,explain,insights,clearly,concisely,highly,motivated,organized,self,starter,thrives,fast,paced,environment,productive,individual,contributor,partners,well,internal,teams,strong,communicator,us,docusign,helps,organizations,connect,automate,prepare,sign,act,manage,agreements,part,docusign,agreement,cloud,docusign,offers,esignature,world,1,way,sign,electronically,practically,device,almost,anywhere,time,today,hundreds,thousands,customers,hundreds,millions,users,180,countries,use,docusign,accelerate,process,business,simplify,people,lives,plus,save,trees,together,good,thing,docusign,equal,opportunity,employer,docusign,committed,building,diverse,team,talented,individuals,bring,different,perspectives,business,feel,sense,inclusion,belonging,join,team,individuals,seeking,employment,docusign,considered,without,regards,race,ethnicity,color,age,sex,religion,national,origin,ancestry,pregnancy,sexual,orientation,gender,identity,gender,expression,genetic,information,physical,mental,disability,registered,domestic,partner,status,caregiver,status,marital,status,veteran,military,status,citizenship,status,legally,protected,category,li,ds1",Full Time,Mid-Career (2 - 15 years),Bachelors Degree,AJE,http://www.americasjobexchange.com/job-detail/AJE-583074911?source=ws&key=89a885e4a04b2853ee3c8f7bddf06ce9,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,lead data scientist,boston consulting group,"san francisco, ca",08/02/2019,"san,francisco,ca,584514035,full,time,regular,lead,data,scientist,san,francisco,08,mid,career,2,15,years,bachelors,degree,firm,profile,since,inception,1963,bcg,forefront,business,management,many,ideas,concepts,time,based,competition,growth,share,matrix,capabilities,based,competition,experience,curve,fundamental,impact,success,corporations,become,central,business,lexicon,bcg,continues,lead,way,issues,vanguard,management,thinking,practice,global,advantage,value,management,sustainability,networks,take,pride,seeing,ideas,successfully,implemented,many,deepest,client,relationships,companies,transformed,industries,tradition,transforming,businesses,industries,continues,motivate,us,today,bcg,gamma,bcg,gamma,designs,builds,powerful,analytics,based,solutions,designed,help,clients,tackle,pressing,business,problems,interdisciplinary,team,data,scientists,bcg,consultants,collectively,delivering,unique,combination,domain,expertise,analytics,know,leading,technologies,teams,full,analytics,value,chain,end,end,framing,new,business,challenges,building,fact,bases,designing,innovative,algorithms,creating,scale,creating,tools,apps,training,colleagues,clients,new,solutions,bcg,gamma,global,capability,working,clients,every,bcg,region,every,industry,area,team,partners,bcg,practices,including,operations,marketing,sales,pricing,gamma,core,member,rapidly,growing,analytics,enterprise,bcg,constellation,teams,focused,driving,practical,results,bcg,clients,applying,leading,edge,analytics,approaches,data,technology,position,profile,seeking,strong,candidate,advanced,analytics,experience,fill,exciting,lead,data,scientist,lds,position,within,bcg,gamma,lds,valuable,expert,data,science,analytics,design,build,analytics,methodologies,solutions,products,deliver,value,bcg,clients,collaboration,case,teams,exceptional,candidates,also,show,analytical,curiosity,going,beyond,immediate,requirements,project,find,deep,insights,others,missed,ask,questions,outliers,seek,understand,fundamental,drivers,advantage,look,clues,may,change,basis,competition,lds,involved,aspects,advanced,analytics,helping,create,relevant,products,service,offerings,working,priority,global,practice,areas,leading,executing,analytics,work,continuing,expand,analytical,foundation,competitive,value,proposition,lds,collaborate,directly,client,wider,bcg,case,teams,manage,analytics,components,client,deliverables,lds,responsible,clarifying,initial,objectives,setting,analytics,work,plan,methodology,organizing,data,scientist,members,team,quality,assurance,managing,scope,work,planning,throughout,project,lds,expected,provide,mentoring,coaching,career,development,senior,analytics,associate,data,scientist,team,members,formal,informal,basis,field,advanced,analytics,rapidly,evolving,lds,responsible,staying,current,leading,edge,business,applications,tools,approaches,proactively,working,analytics,leadership,enhance,offerings,deliver,competitive,advantage,bcg,job,requirements,7,years,relevant,industry,work,experience,providing,advanced,analytics,solutions,5,years,consulting,experience,phd,advanced,degree,required,field,linked,business,analytics,statistics,geo,statistics,operations,research,geography,applied,mathematics,computer,science,engineering,related,field,looking,individuals,deep,technical,data,science,expertise,acute,strategic,analytical,skills,ability,lead,persuade,drive,energy,desire,work,project,based,environment,strategic,issues,strong,record,professional,accomplishment,leadership,demonstrated,ability,lead,manage,projects,teams,key,competencies,deep,technical,data,science,expertise,successful,candidate,wealth,experience,applying,advanced,analytics,variety,business,situations,efficiently,effectively,advise,multiple,teams,best,path,uncovering,critical,insights,clients,experience,core,analytics,methods,one,following,statistics,tests,anova,variable,reduction,fa,pca,segmentation,clustering,techniques,geographic,cluster,recognition,manipulation,techniques,predictive,modeling,e,g,logistic,regression,linear,regression,network,analysis,location,allocation,travelling,sales,person,vehicle,routing,problem,time,series,analysis,e,g,arima,var,etc,machine,learning,e,g,lca,random,forest,neural,networks,spatio,temporal,analysis,time,series,analysis,arima,var,etc,text,mining,unstructured,data,analytics,simulation,e,g,mc,dynamic,discrete,event,optimization,e,g,linear,programming,heuristic,familiarity,broad,base,analytics,tools,one,following,data,management,e,g,excel,sql,postgresql,hadoop,hive,alteryx,analytics,platforms,e,g,sas,r,rapidminer,spss,data,visualization,e,g,tableau,gis,toolkits,esri,quantum,gis,mapinfo,similar,esri,network,analyst,routesmart,roadnet,similar,gps,data,analysis,plus,programming,scripting,experience,e,g,python,c,vba,java,perl,etc,experience,applied,analytics,business,problem,solving,eg,extensive,experience,building,analytical,solutions,one,following,pricing,promotional,effectiveness,delivery,fleet,consolidation,loyalty,program,effectiveness,network,real,estate,reorganization,customer,segmentation,targeting,delivery,footprint,territory,expansion,reduction,customer,ltv,maximization,cost,modeling,transportation,logistics,operations,churn,prevention,strong,project,management,skills,others,plus,analytical,conceptual,thinking,successful,candidate,able,conceptualize,business,problems,drive,frameworks,lds,produce,leading,edge,business,models,must,able,work,hypothesis,based,environment,inductive,rather,deductive,thinking,norm,engagement,management,work,case,teams,successful,candidate,demonstrated,ability,manage,engagements,client,relationships,provide,thought,leadership,teams,able,act,full,member,bcg,project,team,must,analytical,modules,work,planning,creating,impact,must,scope,manage,lead,work,data,science,teams,providing,expertise,methodology,advanced,analytics,strong,presence,strong,collaborator,leadership,skills,ability,operate,effectively,matrix,organization,must,boston,consulting,group,equal,opportunity,employer,qualified,applicants,receive,consideration,employment,without,regard,race,color,age,religion,sex,sexual,orientation,gender,identity,expression,national,origin,protected,veteran,status,characteristic,protected,federal,state,local,law,applicable,criminal,histories,considered,manner,consistent,applicable,state,local,laws",Full Time,Mid-Career (2 - 15 years),Bachelors Degree,AJE,http://www.americasjobexchange.com/job-detail/AJE-584514035?source=ws&key=89a885e4a04b2853ee3c8f7bddf06ce9,24,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
